account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000707,Grupo Norte Regional S.A.,707,Hospitality,Enterprise,Av. El Sol 808,Tacna,Tacna,23001,Partner,10800974,100,2022-01-03
ACC000708,Industrias Regional Torres Holdings,708,Technology,Enterprise,Jr. de la Union 990,Miraflores,Santiago,15074,Customer,6653489,25,2022-06-28
ACC000709,Corporacion Pacifico Gonzalez Group,709,Hospitality,SMB,Av. La Marina 245,Tacna,Tacna,23001,Customer,231389194,250,2020-01-30
ACC000710,Corporacion Chile Chile del Chile,710,Transport & Logistics,SMB,Av. La Encalada 285,Cayma,Valparaiso,04006,Prospect,8698324,5,2024-07-28
ACC000711,Comercial Sierra Costa del Chile,711,Local Government,Public Sector,Av. Benavides 319,Miraflores,Santiago,15074,Customer,6082358,25,2020-12-21
ACC000712,Inversiones Sanchez Oriente Group,712,Technology,Enterprise,Av. Primavera 1327,Surco,Santiago,15038,Partner,6290456,5,2020-05-17
ACC000713,Corporacion Inca Chile Chile,713,Central Government,Public Sector,Av. Primavera 925,San Isidro,Santiago,15036,Prospect,368945068,10000,2020-09-29
ACC000714,Empresa Inca Fernandez Group,714,Local Government,Public Sector,Av. Larco 708,San Borja,Santiago,15037,Prospect,6515127,100,2023-08-04
ACC000715,Empresa Chile Torres E.I.R.L.,715,MSP,Partner,Av. Ejercito 1252,Iquique,Iquique,16001,Customer,73457154,5000,2024-03-30
ACC000716,Comercial Torres Regional S.A.C.,716,Technology,SMB,Av. Brasil 1710,Concepcion,Concepcion,08001,Customer,73904809,5000,2024-02-22
ACC000717,Corporacion Garcia Martinez S.R.L.,717,Retail,Enterprise,Av. Angamos 1073,Rancagua,Rancagua,12001,Customer,5850028,10,2021-02-25
ACC000718,Corporacion Nacional Selva Group,718,Hospitality,SMB,Av. La Encalada 1375,Antofagasta,Antofagasta,14001,Customer,242490694,10000,2020-01-13
ACC000719,Andina Garcia Chile,719,Healthcare,SMB,Jr. Puno 903,Cayma,Valparaiso,04006,Partner,9308126,10,2021-04-28
ACC000720,Grupo Sierra Sol S.R.L.,720,Healthcare,Enterprise,Jr. Puno 635,San Borja,Santiago,15037,Customer,5185186,25,2023-03-26
ACC000721,Inversiones Selva Gonzalez del Chile,721,Telecommunications,Partner,Av. Ejercito 540,Valparaiso,Valparaiso,04001,Prospect,7191683,100,2023-06-02
ACC000722,Continental Lopez S.A.,722,Media & Entertainment,Enterprise,Av. La Marina 1756,Miraflores,Santiago,15074,Partner,51016591,1000,2021-06-10
ACC000723,Comercial Regional Gonzalez E.I.R.L.,723,Professional Services,SMB,Av. Benavides 1285,San Borja,Santiago,15037,Prospect,3383565,10,2021-01-23
ACC000724,Corporacion Rodriguez Oriente S.A.C.,724,Recruitment,SMB,Calle Las Begonias 1903,San Borja,Santiago,15037,Customer,9970187,5,2022-04-17
ACC000725,Corporacion Selva Sierra Group,725,Healthcare,Public Sector,Calle Las Begonias 928,Tacna,Tacna,23001,Prospect,345902152,10000,2022-01-24
ACC000726,Comercial Oriente Continental S.A.C.,726,Retail,Enterprise,Av. Primavera 372,Iquique,Iquique,16001,Customer,197226059,1000,2021-06-19
ACC000727,Torres Martinez Group,727,Professional Services,Enterprise,Av. Valparaiso 757,Surco,Santiago,15038,Prospect,218495802,10000,2023-04-15
ACC000728,Andina Norte S.A.C.,728,Hospitality,Enterprise,Av. Ejercito 1973,Copiapo,Copiapo,13001,Prospect,9932786,25,2024-02-12
ACC000729,Servicios Martinez Torres S.A.,729,Real Estate,Enterprise,Paseo de la Republica 1952,Vina del Mar,Vina del Mar,07001,Customer,8446874,500,2024-07-29
ACC000730,Industrias Sol Costa S.A.,730,Manufacturing,Enterprise,Av. Javier Prado 1696,Tacna,Tacna,23001,Customer,105072759,10000,2020-10-02
ACC000731,Grupo Central Torres Holdings,731,Charity,SMB,Jr. de la Union 973,Cayma,Valparaiso,04006,Customer,144238499,2500,2022-06-21
ACC000732,Empresa Garcia Inca S.R.L.,732,Retail,Enterprise,Av. Valparaiso 1779,Tacna,Tacna,23001,Customer,597723,100,2021-04-25
ACC000733,Industrias Chile Norte Group,733,Technology,SMB,Av. La Encalada 1826,Vina del Mar,Vina del Mar,07001,Partner,430087163,250,2022-02-08
ACC000734,Inversiones Andina Andina del Chile,734,Media & Entertainment,Enterprise,Av. Primavera 1685,Valparaiso,Valparaiso,04001,Customer,174234488,500,2022-01-09
ACC000735,Corporacion Continental Norte E.I.R.L.,735,Legal Services,SMB,Av. Valparaiso 1255,Cayma,Valparaiso,04006,Prospect,394349623,500,2020-02-22
ACC000736,Empresa Central Inca Group,736,NHS Trust,Public Sector,Calle Las Begonias 214,Puno,Puno,21001,Prospect,281442351,2500,2023-09-14
ACC000737,Empresa Central Continental E.I.R.L.,737,Education,Public Sector,Av. La Marina 1089,Rancagua,Rancagua,12001,Customer,330753412,2500,2022-03-30
ACC000738,Corporacion Rodriguez Rodriguez S.A.C.,738,Construction,Enterprise,Av. Larco 1938,Antofagasta,Antofagasta,14001,Partner,62365570,1000,2024-11-16
ACC000739,Inversiones Fernandez Pacifico S.R.L.,739,Financial Services,SMB,Calle Las Begonias 1475,Tacna,Tacna,23001,Prospect,2919458,50,2020-08-24
ACC000740,Servicios Lopez Rodriguez Group,740,Healthcare,Enterprise,Calle Las Begonias 347,Concepcion,Concepcion,08001,Customer,180288779,2500,2024-04-18
ACC000741,Grupo Sol Torres S.A.,741,Transport & Logistics,Enterprise,Av. Larco 1949,Cayma,Valparaiso,04006,Customer,3854845,100,2024-04-18
ACC000742,Industrias Central Central S.A.,742,Retail,Enterprise,Paseo de la Republica 1055,Cayma,Valparaiso,04006,Customer,144100004,250,2021-08-18
ACC000743,Empresa Central Costa S.R.L.,743,Recruitment,SMB,Av. Valparaiso 550,Santiago,Santiago,15001,Prospect,9779058,5,2021-09-28
ACC000744,Inversiones Regional Regional del Chile,744,Hospitality,SMB,Av. Larco 1032,Concepcion,Concepcion,08001,Partner,322170442,500,2020-08-06
ACC000745,Martinez Norte del Chile,745,Professional Services,Enterprise,Av. Primavera 1719,Vina del Mar,Vina del Mar,07001,Customer,4854542,10,2024-03-09
ACC000746,Servicios Selva Garcia Group,746,Legal Services,Enterprise,Av. Primavera 139,Tacna,Tacna,23001,Partner,261776095,10000,2024-08-24
ACC000747,Oriente Continental S.A.C.,747,Local Government,Public Sector,Av. Ejercito 1219,San Borja,Santiago,15037,Customer,469625209,500,2024-10-20
ACC000748,Corporacion Lopez Garcia S.A.C.,748,Telecommunications,Partner,Jr. de la Union 166,Puno,Puno,21001,Customer,411794706,2500,2022-03-11
ACC000749,Industrias Central Selva E.I.R.L.,749,Telecommunications,Partner,Av. Primavera 102,Surco,Santiago,15038,Customer,5526063,100,2024-11-08
ACC000750,Norte Lopez Chile,750,Charity,SMB,Av. Ejercito 719,Temuco,Temuco,20001,Partner,15138890,25,2024-02-14
ACC000751,Industrias Continental Pacifico E.I.R.L.,751,Professional Services,Enterprise,Av. Valparaiso 261,Valparaiso,Valparaiso,04001,Customer,1711413,25,2022-08-28
ACC000752,Grupo Lopez Oriente E.I.R.L.,752,Retail,Enterprise,Av. Angamos 1490,Santiago,Santiago,15001,Customer,4140883,50,2022-09-27
ACC000753,Comercial Oriente Costa del Chile,753,Media & Entertainment,Enterprise,Paseo de la Republica 407,Surco,Santiago,15038,Prospect,202205065,250,2020-09-02
ACC000754,Industrias Continental Lopez E.I.R.L.,754,Transport & Logistics,SMB,Av. Brasil 1124,Concepcion,Concepcion,08001,Prospect,264948318,10000,2023-12-10
ACC000755,Corporacion Garcia Rodriguez E.I.R.L.,755,Media & Entertainment,Enterprise,Av. El Sol 526,Iquique,Iquique,16001,Partner,425624696,5000,2022-09-27
ACC000756,Inversiones Rodriguez Oriente Chile,756,Construction,SMB,Av. El Sol 1517,Valparaiso,Valparaiso,04001,Customer,3118851,5,2023-02-10
ACC000757,Nacional Sur S.A.,757,Legal Services,Enterprise,Jr. de la Union 1894,Santiago,Santiago,15001,Customer,687291,5,2020-09-12
ACC000758,Empresa Garcia Norte Holdings,758,Financial Services,SMB,Av. Ejercito 1582,Valparaiso,Valparaiso,04001,Customer,9060751,50,2020-10-13
ACC000759,Comercial Regional Sierra del Chile,759,Financial Services,Enterprise,Av. Brasil 891,Surco,Santiago,15038,Customer,716293,10,2020-10-17
ACC000760,Inversiones Rodriguez Central S.R.L.,760,Legal Services,SMB,Jr. de la Union 1718,Santiago,Santiago,15001,Partner,231567585,250,2023-01-31
ACC000761,Inversiones Continental Continental S.A.C.,761,Legal Services,Enterprise,Jr. Puno 656,Vina del Mar,Vina del Mar,07001,Partner,3518574,5,2023-07-13
ACC000762,Chile Norte Chile,762,Insurance,Enterprise,Av. La Encalada 470,Santiago,Santiago,15001,Customer,126400896,5000,2020-02-23
ACC000763,Corporacion Regional Gonzalez del Chile,763,Professional Services,Enterprise,Av. La Encalada 912,Cayma,Valparaiso,04006,Customer,493147401,1000,2024-05-12
ACC000764,Comercial Lopez Costa S.A.,764,Hospitality,SMB,Jr. Puno 1124,Rancagua,Rancagua,12001,Customer,8932796,25,2023-04-20
ACC000765,Inversiones Martinez Pacifico Chile,765,Education,Public Sector,Av. Primavera 641,Puno,Puno,21001,Partner,11958665,50,2024-03-19
ACC000766,Industrias Costa Nacional Holdings,766,Healthcare,SMB,Av. Benavides 1668,Iquique,Iquique,16001,Partner,2708710,10,2020-10-19
ACC000767,Sanchez Nacional Chile,767,Technology,Enterprise,Av. Larco 795,Cayma,Valparaiso,04006,Prospect,7780384,10,2022-06-17
ACC000768,Inversiones Rodriguez Garcia S.R.L.,768,Hospitality,SMB,Av. Valparaiso 1721,Tacna,Tacna,23001,Customer,169100769,2500,2024-04-27
ACC000769,Servicios Martinez Chile Group,769,Education,Public Sector,Av. Angamos 1669,San Borja,Santiago,15037,Customer,4895781,100,2022-10-06
ACC000770,Comercial Regional Rodriguez S.A.,770,Hospitality,Enterprise,Jr. Puno 1557,San Borja,Santiago,15037,Partner,47334065,10,2022-04-10
ACC000771,Empresa Chile Torres S.A.,771,MSP,Partner,Av. El Sol 1461,Temuco,Temuco,20001,Customer,7627132,10,2023-10-13
ACC000772,Grupo Martinez Oriente S.R.L.,772,Financial Services,Enterprise,Av. Larco 1437,San Isidro,Santiago,15036,Partner,25940619,25,2022-02-03
ACC000773,Regional Inca Group,773,Healthcare,Public Sector,Av. Javier Prado 1041,San Isidro,Santiago,15036,Customer,119388909,250,2024-02-20
ACC000774,Industrias Rodriguez Central Chile,774,Healthcare,Public Sector,Av. Javier Prado 1771,Temuco,Temuco,20001,Customer,7823456,25,2021-09-03
ACC000775,Empresa Chile Regional S.R.L.,775,Media & Entertainment,Enterprise,Jr. Concepcion 1899,Tacna,Tacna,23001,Customer,289056553,5000,2020-11-10
ACC000776,Corporacion Central Sierra Group,776,Construction,Enterprise,Av. La Marina 1437,Iquique,Iquique,16001,Customer,200687138,2500,2021-01-08
ACC000777,Grupo Andina Torres E.I.R.L.,777,Real Estate,Enterprise,Av. Brasil 1748,Rancagua,Rancagua,12001,Customer,197863757,10000,2021-02-10
ACC000778,Servicios Sanchez Garcia E.I.R.L.,778,Media & Entertainment,Enterprise,Av. La Encalada 1182,Tacna,Tacna,23001,Prospect,362149559,1000,2020-08-31
ACC000779,Comercial Torres Sanchez E.I.R.L.,779,IT Reseller,Partner,Jr. Concepcion 1039,San Borja,Santiago,15037,Customer,430584531,250,2020-09-15
ACC000780,Industrias Torres Chile S.A.,780,Legal Services,Enterprise,Av. El Sol 318,Surco,Santiago,15038,Customer,85758759,5000,2020-06-18
ACC000781,Empresa Oriente Sur del Chile,781,Manufacturing,SMB,Av. La Encalada 594,San Borja,Santiago,15037,Partner,45216679,100,2021-02-10
ACC000782,Grupo Garcia Central S.R.L.,782,Legal Services,Enterprise,Av. Primavera 197,Copiapo,Copiapo,13001,Customer,220437258,250,2021-07-14
ACC000783,Corporacion Oriente Regional Holdings,783,Professional Services,SMB,Av. El Sol 226,Surco,Santiago,15038,Customer,380894927,10000,2021-04-18
ACC000784,Rodriguez Sanchez S.A.,784,Real Estate,Enterprise,Av. Valparaiso 1597,Concepcion,Concepcion,08001,Customer,104227424,5000,2021-05-20
ACC000785,Empresa Gonzalez Continental Group,785,Construction,SMB,Av. Angamos 165,Antofagasta,Antofagasta,14001,Partner,1790500,50,2021-01-13
ACC000786,Grupo Sol Torres S.R.L.,786,Manufacturing,Enterprise,Calle Las Begonias 926,San Borja,Santiago,15037,Customer,5656810,25,2024-02-27
ACC000787,Empresa Gonzalez Regional S.R.L.,787,Transport & Logistics,SMB,Av. El Sol 801,Temuco,Temuco,20001,Partner,42748964,250,2020-09-03
ACC000788,Inversiones Inca Costa Chile,788,Insurance,Enterprise,Av. El Sol 493,Miraflores,Santiago,15074,Customer,166853919,10000,2022-08-29
ACC000789,Central Rodriguez S.R.L.,789,Charity,SMB,Av. Primavera 530,Concepcion,Concepcion,08001,Partner,23809561,50,2022-07-07
ACC000790,Industrias Sur Torres S.R.L.,790,Professional Services,SMB,Av. Javier Prado 1343,San Isidro,Santiago,15036,Customer,2263157,25,2020-04-03
ACC000791,Inversiones Regional Martinez S.R.L.,791,Retail,SMB,Av. La Marina 1267,Iquique,Iquique,16001,Customer,7444141,100,2022-02-25
ACC000792,Corporacion Rodriguez Chile S.A.,792,Retail,Enterprise,Paseo de la Republica 310,Vina del Mar,Vina del Mar,07001,Partner,379049642,250,2024-12-05
ACC000793,Empresa Costa Chile E.I.R.L.,793,Construction,SMB,Av. Angamos 224,Rancagua,Rancagua,12001,Partner,15527651,10,2022-12-28
ACC000794,Inca Selva S.A.C.,794,Education,Enterprise,Jr. Puno 1145,Copiapo,Copiapo,13001,Customer,153504233,500,2020-01-03
ACC000795,Gonzalez Inca Chile,795,Legal Services,Enterprise,Av. Larco 1721,Rancagua,Rancagua,12001,Customer,5546473,5,2023-07-05
ACC000796,Servicios Chile Chile Chile,796,MSP,Partner,Av. Brasil 894,Rancagua,Rancagua,12001,Partner,42525559,250,2023-02-02
ACC000797,Grupo Rodriguez Inca del Chile,797,Manufacturing,Enterprise,Av. Angamos 1227,Iquique,Iquique,16001,Customer,84636311,2500,2020-07-10
ACC000798,Corporacion Oriente Torres S.R.L.,798,Manufacturing,SMB,Av. Benavides 703,Miraflores,Santiago,15074,Customer,171516002,500,2024-12-17
ACC000799,Corporacion Chile Torres Holdings,799,Healthcare,Enterprise,Paseo de la Republica 1293,Tacna,Tacna,23001,Prospect,1781644,100,2020-10-08
ACC000800,Industrias Nacional Inca S.A.C.,800,Professional Services,SMB,Av. Larco 679,Cayma,Valparaiso,04006,Customer,45481543,1000,2024-04-26
ACC000801,Servicios Sierra Martinez del Chile,801,Manufacturing,SMB,Av. La Encalada 1751,Copiapo,Copiapo,13001,Customer,3494393,10,2022-09-10
ACC000802,Empresa Costa Torres S.R.L.,802,Manufacturing,SMB,Av. Primavera 1287,Copiapo,Copiapo,13001,Partner,42609862,250,2020-09-09
ACC000803,Servicios Inca Andina S.A.C.,803,Retail,Enterprise,Av. Valparaiso 1877,Puno,Puno,21001,Customer,3902977,50,2022-02-28
ACC000804,Servicios Norte Rodriguez Holdings,804,Transport & Logistics,SMB,Av. Ejercito 246,Tacna,Tacna,23001,Customer,85648943,2500,2020-06-05
ACC000805,Servicios Continental Gonzalez S.R.L.,805,Construction,Enterprise,Jr. de la Union 1089,Santiago,Santiago,15001,Partner,102369853,10000,2022-05-20
ACC000806,Comercial Inca Andina E.I.R.L.,806,Hospitality,Enterprise,Av. Brasil 424,Vina del Mar,Vina del Mar,07001,Customer,81243031,500,2024-06-03
ACC000807,Corporacion Andina Inca Holdings,807,Local Government,Public Sector,Av. Primavera 1680,Vina del Mar,Vina del Mar,07001,Partner,7271473,25,2020-10-23
ACC000808,Comercial Sol Selva S.R.L.,808,Professional Services,Enterprise,Av. Valparaiso 1258,Temuco,Temuco,20001,Partner,5694616,10,2024-06-30
ACC000809,Corporacion Costa Rodriguez Holdings,809,Legal Services,Enterprise,Jr. Puno 341,Valparaiso,Valparaiso,04001,Customer,9846957,50,2022-12-15
ACC000810,Industrias Continental Inca Chile,810,Central Government,Public Sector,Av. Primavera 1587,Concepcion,Concepcion,08001,Customer,9467969,50,2020-09-30
ACC000811,Empresa Lopez Garcia Holdings,811,Central Government,Public Sector,Av. Larco 784,San Isidro,Santiago,15036,Prospect,135189805,500,2024-08-22
ACC000812,Comercial Sierra Andina S.A.C.,812,IT Reseller,Partner,Av. La Marina 322,Concepcion,Concepcion,08001,Customer,24517886,500,2023-09-19
ACC000813,Empresa Sol Martinez Group,813,Hospitality,SMB,Av. Brasil 1858,Cayma,Valparaiso,04006,Customer,9649308,50,2020-11-02
ACC000814,Inversiones Chile Regional Chile,814,Charity,SMB,Av. Valparaiso 1390,Tacna,Tacna,23001,Partner,19744746,10,2020-11-15
ACC000815,Grupo Norte Costa del Chile,815,Central Government,Public Sector,Av. Benavides 305,Tacna,Tacna,23001,Prospect,302510194,10000,2024-08-25
ACC000816,Servicios Lopez Martinez S.R.L.,816,Transport & Logistics,Enterprise,Av. Ejercito 153,Rancagua,Rancagua,12001,Prospect,2199389,10,2022-03-31
ACC000817,Corporacion Regional Torres Chile,817,MSP,Partner,Av. Larco 919,San Isidro,Santiago,15036,Prospect,449128436,2500,2020-12-03
ACC000818,Empresa Sierra Gonzalez Chile,818,Transport & Logistics,SMB,Av. Benavides 1914,Tacna,Tacna,23001,Customer,20058619,500,2021-07-31
ACC000819,Costa Norte Chile,819,Construction,Enterprise,Jr. Puno 1969,Cayma,Valparaiso,04006,Customer,4132154,25,2020-06-23
ACC000820,Servicios Costa Sanchez S.A.,820,Recruitment,SMB,Av. Brasil 1852,Surco,Santiago,15038,Customer,6779620,100,2021-02-03
ACC000821,Corporacion Martinez Costa E.I.R.L.,821,Healthcare,Enterprise,Av. Javier Prado 614,Copiapo,Copiapo,13001,Partner,2619714,5,2023-04-17
ACC000822,Servicios Gonzalez Torres Chile,822,Central Government,Public Sector,Jr. Puno 591,Iquique,Iquique,16001,Partner,48715216,25,2024-12-16
ACC000823,Industrias Torres Andina E.I.R.L.,823,Education,Public Sector,Av. Valparaiso 997,San Borja,Santiago,15037,Partner,417658427,1000,2022-07-05
ACC000824,Corporacion Nacional Torres Holdings,824,Insurance,Enterprise,Av. Angamos 930,Temuco,Temuco,20001,Partner,41226829,10,2020-11-08
ACC000825,Industrias Fernandez Inca Holdings,825,Local Government,Public Sector,Av. Benavides 1136,San Borja,Santiago,15037,Prospect,5363326,10,2021-08-28
ACC000826,Inversiones Garcia Torres S.R.L.,826,MSP,Partner,Av. Brasil 403,Cayma,Valparaiso,04006,Customer,7516290,10,2020-09-10
ACC000827,Servicios Sierra Gonzalez S.A.C.,827,Charity,SMB,Calle Las Begonias 1819,Iquique,Iquique,16001,Customer,6369362,5,2023-10-29
ACC000828,Comercial Rodriguez Nacional Holdings,828,Education,Enterprise,Av. Brasil 164,Concepcion,Concepcion,08001,Customer,87979966,250,2021-08-18
ACC000829,Comercial Gonzalez Costa del Chile,829,Financial Services,SMB,Av. Ejercito 1526,San Borja,Santiago,15037,Prospect,9077752,50,2020-08-11
ACC000830,Grupo Central Inca Chile,830,Retail,Enterprise,Paseo de la Republica 291,Iquique,Iquique,16001,Customer,8258676,10,2023-12-09
ACC000831,Servicios Oriente Sierra S.A.C.,831,Transport & Logistics,Enterprise,Av. Brasil 1738,Miraflores,Santiago,15074,Customer,95949441,500,2023-05-16
ACC000832,Comercial Continental Pacifico Chile,832,Financial Services,SMB,Av. Valparaiso 124,Surco,Santiago,15038,Partner,17416217,25,2020-06-20
ACC000833,Inversiones Pacifico Garcia S.A.C.,833,Transport & Logistics,SMB,Av. Benavides 1964,Iquique,Iquique,16001,Customer,59413139,500,2020-07-08
ACC000834,Grupo Sanchez Costa E.I.R.L.,834,Professional Services,Enterprise,Jr. Concepcion 1893,Rancagua,Rancagua,12001,Customer,379032641,2500,2021-12-27
ACC000835,Corporacion Inca Lopez Chile,835,Recruitment,SMB,Av. Benavides 904,Santiago,Santiago,15001,Customer,13808234,1000,2022-07-28
ACC000836,Corporacion Garcia Martinez del Chile,836,Central Government,Public Sector,Calle Las Begonias 849,San Borja,Santiago,15037,Prospect,181507813,500,2020-03-15
ACC000837,Empresa Norte Chile E.I.R.L.,837,Legal Services,Enterprise,Av. Angamos 1631,Rancagua,Rancagua,12001,Partner,12715380,1000,2024-07-24
ACC000838,Empresa Central Nacional E.I.R.L.,838,Construction,Enterprise,Av. Ejercito 1507,Cayma,Valparaiso,04006,Customer,194091959,5000,2022-05-22
ACC000839,Grupo Costa Central Holdings,839,Hospitality,SMB,Jr. de la Union 113,Santiago,Santiago,15001,Partner,7412788,50,2021-08-06
ACC000840,Inversiones Lopez Torres S.A.,840,Legal Services,SMB,Av. Larco 1800,Rancagua,Rancagua,12001,Customer,335852264,2500,2020-07-31
ACC000841,Corporacion Sur Gonzalez Chile,841,MSP,Partner,Av. Benavides 1705,Valparaiso,Valparaiso,04001,Prospect,118747446,500,2024-05-10
ACC000842,Empresa Selva Sanchez Holdings,842,Legal Services,Enterprise,Jr. de la Union 761,Rancagua,Rancagua,12001,Prospect,227592,25,2024-05-20
ACC000843,Inversiones Sierra Martinez E.I.R.L.,843,Financial Services,SMB,Jr. Puno 1152,Puno,Puno,21001,Customer,14168820,500,2020-11-10
ACC000844,Industrias Garcia Sur S.A.,844,Real Estate,Enterprise,Av. La Marina 1111,Rancagua,Rancagua,12001,Partner,13429220,250,2023-08-12
ACC000845,Corporacion Torres Rodriguez S.A.C.,845,Transport & Logistics,SMB,Av. Javier Prado 1561,San Borja,Santiago,15037,Partner,2758243,50,2021-04-18
ACC000846,Servicios Regional Lopez Chile,846,Professional Services,Enterprise,Av. Primavera 114,Rancagua,Rancagua,12001,Customer,114394201,250,2020-07-10
ACC000847,Regional Oriente Chile,847,Technology,Enterprise,Av. Ejercito 1071,San Isidro,Santiago,15036,Prospect,6108279,10,2021-05-05
ACC000848,Empresa Pacifico Pacifico Holdings,848,Real Estate,SMB,Jr. de la Union 1884,Rancagua,Rancagua,12001,Customer,4713144,5,2020-10-21
ACC000849,Servicios Continental Sol S.A.,849,Hospitality,Enterprise,Jr. de la Union 1767,Iquique,Iquique,16001,Customer,1656542,5,2022-10-09
ACC000850,Corporacion Torres Garcia del Chile,850,Education,Enterprise,Av. La Marina 1565,Iquique,Iquique,16001,Customer,117901788,10000,2022-05-09
ACC000851,Servicios Andina Costa S.R.L.,851,Technology,SMB,Paseo de la Republica 1053,Valparaiso,Valparaiso,04001,Partner,627651,5,2021-12-03
ACC000852,Empresa Pacifico Costa del Chile,852,Financial Services,Enterprise,Av. El Sol 1863,Cayma,Valparaiso,04006,Partner,20867350,5000,2020-02-17
ACC000853,Norte Torres S.A.C.,853,Transport & Logistics,Enterprise,Av. Benavides 1365,Cayma,Valparaiso,04006,Customer,2223664,25,2021-07-14
ACC000854,Comercial Rodriguez Gonzalez Group,854,Education,Public Sector,Calle Las Begonias 1946,Vina del Mar,Vina del Mar,07001,Prospect,108645207,1000,2020-12-20
ACC000855,Fernandez Oriente S.A.,855,Retail,SMB,Av. El Sol 660,Vina del Mar,Vina del Mar,07001,Prospect,232492243,5000,2024-03-10
ACC000856,Servicios Lopez Central S.A.,856,Financial Services,Enterprise,Av. Larco 1008,Cayma,Valparaiso,04006,Customer,7639737,10,2024-12-26
ACC000857,Empresa Rodriguez Torres del Chile,857,Professional Services,Enterprise,Av. La Encalada 1476,Cayma,Valparaiso,04006,Customer,439350295,1000,2022-05-29
ACC000858,Industrias Sol Pacifico E.I.R.L.,858,Hospitality,Enterprise,Av. Valparaiso 546,Surco,Santiago,15038,Partner,21880155,10,2024-01-08
ACC000859,Industrias Selva Rodriguez del Chile,859,Professional Services,SMB,Av. Javier Prado 1370,Puno,Puno,21001,Partner,3748430,5,2023-02-22
ACC000860,Industrias Costa Torres Holdings,860,Education,Enterprise,Av. Brasil 1463,Surco,Santiago,15038,Customer,3407179,5,2024-07-01
ACC000861,Empresa Sierra Continental E.I.R.L.,861,NHS Trust,Public Sector,Av. Brasil 577,Iquique,Iquique,16001,Customer,314459814,250,2021-08-06
ACC000862,Inversiones Norte Lopez E.I.R.L.,862,Construction,Enterprise,Av. El Sol 1546,Copiapo,Copiapo,13001,Customer,5760462,5,2020-05-22
ACC000863,Servicios Regional Inca S.R.L.,863,Healthcare,Enterprise,Av. Benavides 1517,Rancagua,Rancagua,12001,Prospect,333737147,250,2022-03-16
ACC000864,Servicios Selva Central E.I.R.L.,864,Legal Services,SMB,Paseo de la Republica 1236,Puno,Puno,21001,Customer,61444293,1000,2024-10-30
ACC000865,Empresa Regional Sanchez S.A.,865,NHS Trust,Public Sector,Av. Javier Prado 1610,Antofagasta,Antofagasta,14001,Customer,21563174,500,2020-04-08
ACC000866,Inversiones Nacional Andina Chile,866,Media & Entertainment,Enterprise,Av. Javier Prado 1105,Cayma,Valparaiso,04006,Customer,467726302,500,2024-03-22
ACC000867,Industrias Oriente Sanchez Chile,867,Construction,SMB,Calle Las Begonias 237,Vina del Mar,Vina del Mar,07001,Prospect,4806707,25,2024-05-01
ACC000868,Grupo Nacional Continental S.A.,868,Construction,SMB,Calle Las Begonias 1354,Copiapo,Copiapo,13001,Customer,187028023,1000,2023-11-24
ACC000869,Industrias Central Chile S.R.L.,869,Healthcare,Enterprise,Jr. de la Union 1871,Cayma,Valparaiso,04006,Customer,5811805,10,2024-07-25
ACC000870,Oriente Sanchez S.A.C.,870,Technology,Enterprise,Av. Ejercito 976,Vina del Mar,Vina del Mar,07001,Customer,3770600,25,2022-02-28
ACC000871,Inversiones Continental Pacifico S.A.,871,Financial Services,Enterprise,Jr. Puno 373,Cayma,Valparaiso,04006,Customer,9784518,5,2020-10-28
ACC000872,Grupo Sol Nacional Holdings,872,Local Government,Public Sector,Av. Angamos 208,Surco,Santiago,15038,Partner,7694054,25,2021-06-27
ACC000873,Servicios Norte Oriente S.A.,873,Healthcare,Public Sector,Av. Javier Prado 1290,Vina del Mar,Vina del Mar,07001,Customer,33538486,2500,2021-07-12
ACC000874,Nacional Rodriguez E.I.R.L.,874,Central Government,Public Sector,Av. El Sol 201,Santiago,Santiago,15001,Customer,323927718,1000,2022-12-20
ACC000875,Inversiones Regional Lopez Group,875,Education,Enterprise,Paseo de la Republica 1472,Cayma,Valparaiso,04006,Customer,313824527,1000,2021-05-03
ACC000876,Comercial Norte Oriente S.A.C.,876,Retail,Enterprise,Av. Primavera 1506,Miraflores,Santiago,15074,Customer,8407601,10,2020-12-16
ACC000877,Servicios Costa Selva E.I.R.L.,877,Healthcare,SMB,Av. Brasil 387,San Borja,Santiago,15037,Partner,47507828,250,2022-09-03
ACC000878,Industrias Regional Martinez S.A.C.,878,Retail,SMB,Av. Valparaiso 486,Surco,Santiago,15038,Customer,13418479,5000,2022-05-26
ACC000879,Corporacion Andina Sur E.I.R.L.,879,Legal Services,SMB,Av. Brasil 1072,Concepcion,Concepcion,08001,Customer,8292437,10,2022-08-25
ACC000880,Corporacion Gonzalez Fernandez Holdings,880,Transport & Logistics,SMB,Av. La Marina 747,Antofagasta,Antofagasta,14001,Customer,58683047,1000,2024-07-04
ACC000881,Inversiones Oriente Costa del Chile,881,NHS Trust,Public Sector,Calle Las Begonias 1707,Tacna,Tacna,23001,Customer,107788173,5000,2020-01-28
ACC000882,Grupo Rodriguez Inca del Chile,882,IT Reseller,Partner,Av. Valparaiso 319,San Borja,Santiago,15037,Partner,10425426,100,2024-10-19
