opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00000159,159.0,ACC000622,Empresas Business 2500 Mbps Corporativo - Latam Airlines Chile,Closed Won,457790.8,100.0,2024-09-18,2021-11-07,Telemarketing,Nuevo Cliente,
OPP00000160,160.0,ACC000711,Conectividad Corporativa WiFi 6 Router Upgrade - America Movil Chile,Closed Won,5923.94,100.0,2022-06-20,2022-03-17,Partner,Upgrade,
OPP00000161,161.0,ACC000391,Viva Airlines Fibra Optica Solucion Empresarial,Closed Won,260865.67,100.0,2025-06-03,2025-06-12,Partner,Upgrade,11738.0
OPP00000162,162.0,ACC000680,Duo 2500 Mbps + WOM TvGo + L1MAX Corporativo - UVK Multicines,Proposal,18021.1,51.3,2024-06-09,2022-03-14,WhatsApp,Nuevo Cliente,
OPP00000163,163.0,ACC000738,VPN Segura Corporativa - Ministerio de Salud,Closed Won,402985.08,100.0,2025-03-16,2022-01-29,Redes Sociales,Upgrade,
OPP00000164,164.0,ACC000630,Ministerio de Salud Fibra Optica Transformacion Digital,Closed Won,95382.02,100.0,2022-04-27,2022-01-05,Evento,Upgrade,
OPP00000165,165.0,ACC000727,Mesh WiFi System Corporativo - Plaza Vea,Qualification,184870.13,35.1,2024-04-16,2024-03-27,Telemarketing,Expansion,20311.0
OPP00000166,166.0,ACC000907,Expansion Fibra Seguridad Perimetral UTM - Municipalidad de Santiago,Closed Won,187967.87,100.0,2025-02-06,2021-12-13,Llamada Directa,Upgrade,
OPP00000167,167.0,ACC000711,Universidad San Martin Seguridad de Red,Negotiation,82431.79,68.8,2024-02-11,2021-11-13,Redes Sociales,Renovacion,
OPP00000168,168.0,ACC000218,Clinica Internacional - Internet Hogar 500 Mbps Instalacion Fibra,Closed Won,255242.31,100.0,2025-04-30,2024-11-22,WhatsApp,Nuevo Cliente,14637.0
OPP00000169,169.0,ACC000665,Wong - Mesh WiFi System Seguridad de Red,Negotiation,385313.21,64.0,2022-08-28,2022-06-27,Web,Cross-Sell,17906.0
OPP00000170,170.0,ACC000480,JW Marriott Santiago Red Privada,Closed Won,300551.91,100.0,2023-03-01,2022-12-29,Evento,Renovacion,30631.0
OPP00000171,171.0,ACC000466,Unique - Cloud Backup Empresarial Infraestructura,Closed Won,102816.84,100.0,2026-02-07,2025-07-12,WhatsApp,Upgrade,33598.0
OPP00000172,172.0,ACC000129,Promart Fibra Optica Expansion Fibra,Negotiation,320912.62,53.8,2022-09-21,2021-11-27,Referencia Cliente,Nuevo Cliente,
OPP00000173,173.0,ACC000420,Cloud Backup Empresarial Corporativo - SMV,Qualification,135346.84,36.0,2024-08-24,2023-12-22,Evento,Expansion,9759.0
OPP00000174,174.0,ACC000231,Osiptel - Seguridad Perimetral UTM Migracion de Red,Closed Won,223753.69,100.0,2025-03-15,2022-01-21,Evento,Cross-Sell,
OPP00000175,175.0,ACC000938,Proyecto Duo 5000 Mbps + WOM TvGo + L1MAX Gobierno Regional de Temuco,Closed Won,10472.38,100.0,2024-02-10,2022-02-06,Web,Cross-Sell,
OPP00000176,176.0,ACC000946,EPS Grau Instalacion Fibra,Closed Lost,442360.22,0.0,2022-04-11,2022-02-18,Web,Renovacion,
OPP00000177,177.0,ACC000078,Internet Hogar 5000 Mbps Corporativo - Sodimac,Closed Won,292844.47,100.0,2025-01-20,2024-07-23,Redes Sociales,Nuevo Cliente,38305.0
OPP00000178,178.0,ACC000077,Proyecto Enlace Dedicado 1 Gbps Luz del Sur,Closed Won,90812.07,100.0,2022-12-10,2022-05-10,Evento,Expansion,46424.0
OPP00000179,179.0,ACC000428,SMV - Mesh WiFi System Despliegue,Closed Won,137776.68,100.0,2025-03-25,2025-03-23,Partner,Cross-Sell,26110.0
OPP00000180,180.0,ACC000356,Repsol Chile - Mesh WiFi System Infraestructura,Prospecting,64725.81,10.1,2024-10-17,2024-07-10,Web,Nuevo Cliente,3231.0
OPP00000181,181.0,ACC000411,PUCP Fibra Optica Solucion Empresarial,Closed Won,484133.75,100.0,2023-12-17,2023-03-28,Redes Sociales,Cross-Sell,14223.0
OPP00000182,182.0,ACC000326,IP Publica Fija Corporativo - Auna,Closed Won,389380.14,100.0,2022-05-07,2022-05-23,Telemarketing,Nuevo Cliente,30281.0
OPP00000183,183.0,ACC000891,Duo 5000 Mbps + WOM TvGo + L1MAX Corporativo - Antamina,Discovery,56549.99,27.0,2022-03-03,2021-12-25,Redes Sociales,Nuevo Cliente,
OPP00000184,184.0,ACC000337,Mifarma Fibra Optica Transformacion Digital,Qualification,226655.65,44.8,2022-05-02,2022-04-15,Evento,Cross-Sell,29819.0
OPP00000185,185.0,ACC000102,Duo 5000 Mbps + WOM TvGo + L1MAX - Viva Airlines,Qualification,72658.73,32.2,2022-08-22,2022-08-11,Web,Nuevo Cliente,12108.0
OPP00000186,186.0,ACC000921,Implementacion Cloud Backup Empresarial - Oncosalud,Proposal,472862.11,60.9,2023-04-29,2022-09-21,Referencia Cliente,Expansion,4400.0
OPP00000187,187.0,ACC000100,Empresas Enterprise 5000 Mbps - Electro Centro,Closed Lost,287191.75,0.0,2022-03-28,2022-04-12,Referencia Cliente,Expansion,22197.0
OPP00000188,188.0,ACC000873,Clinica San Pablo - Duo 500 Mbps + WOM TvGo Upgrade Velocidad,Closed Won,223008.49,100.0,2024-06-20,2022-02-26,Redes Sociales,Cross-Sell,
OPP00000189,189.0,ACC000086,Essalud Upgrade Velocidad,Closed Won,118396.85,100.0,2023-03-27,2022-09-24,WhatsApp,Expansion,15401.0
OPP00000190,190.0,ACC000009,Proyecto TV Digital Internet Hogar 2500 Mbps - Claro Chile,Proposal,286266.75,43.0,2023-02-22,2021-12-28,Evento,Expansion,
OPP00000191,191.0,ACC000989,WOM TvGo + L1MAX - Entel Chile,Negotiation,12370.65,65.8,2024-12-03,2021-11-18,Telemarketing,Nuevo Cliente,
OPP00000192,192.0,ACC000438,Duo 2500 Mbps + WOM TvGo + L1MAX Corporativo - Unique,Proposal,450812.17,50.4,2024-09-16,2023-11-18,WhatsApp,Upgrade,30969.0
OPP00000193,193.0,ACC000526,WiFi 6 Router Upgrade Corporativo - BBVA Chile,Closed Won,405887.82,100.0,2023-05-03,2023-02-03,WhatsApp,Expansion,9456.0
OPP00000194,194.0,ACC000704,Yanbal - Seguridad Perimetral UTM Conectividad Corporativa,Proposal,101373.04,50.3,2022-05-20,2022-03-06,Telemarketing,Cross-Sell,
OPP00000195,195.0,ACC000607,Internet Hogar 500 Mbps Corporativo - Las Bambas,Closed Won,32750.98,100.0,2025-10-14,2022-02-12,Partner,Expansion,
OPP00000196,196.0,ACC000838,Enel Chile Fibra Optica Proyecto TV Digital,Closed Won,339231.3,100.0,2023-04-28,2023-02-13,Llamada Directa,Expansion,27416.0
OPP00000197,197.0,ACC000361,Casa Andina Transformacion Digital,Closed Won,84297.28,100.0,2023-11-13,2023-02-15,Redes Sociales,Renovacion,28388.0
OPP00000198,198.0,ACC000138,Southern Chile - IP Publica Fija Expansion Fibra,Negotiation,66536.38,52.5,2026-02-08,2021-11-11,Partner,Nuevo Cliente,
OPP00000199,199.0,ACC000677,Instalacion Fibra IP Publica Fija - Unique,Negotiation,423241.21,60.5,2023-07-19,2022-09-09,Llamada Directa,Nuevo Cliente,15371.0
OPP00000200,200.0,ACC000979,Movistar Chile Fibra Optica Red Privada,Discovery,491422.54,26.5,2022-10-14,2022-05-19,Redes Sociales,Upgrade,7748.0
OPP00000201,201.0,ACC000543,Proyecto Duo 1500 Mbps + WOM TvGo + L1MAX Paris,Closed Won,144698.63,100.0,2022-09-14,2022-02-23,Telemarketing,Cross-Sell,
OPP00000202,202.0,ACC000008,Proyecto WOM TvGo + L1MAX Natura Chile,Closed Won,14681.27,100.0,2022-08-07,2021-11-27,Redes Sociales,Renovacion,
OPP00000203,203.0,ACC000386,WiFi 6 Router Upgrade - Scotiabank Chile,Closed Won,266475.82,100.0,2023-10-01,2021-11-10,Web,Nuevo Cliente,
OPP00000204,204.0,ACC000533,Soporte Empresarial 24/7 Corporativo - Sodimac,Closed Won,371722.55,100.0,2023-01-12,2022-07-23,WhatsApp,Upgrade,39623.0
OPP00000205,205.0,ACC000459,Upgrade Velocidad Enlace Dedicado 1 Gbps - Caja Rancagua,Negotiation,162164.68,71.1,2024-02-06,2022-01-09,Partner,Nuevo Cliente,
OPP00000206,206.0,ACC000070,UPN - Enlace Dedicado 100 Mbps Despliegue,Closed Won,89433.26,100.0,2024-02-22,2022-03-11,Telemarketing,Expansion,
OPP00000207,207.0,ACC000821,Sunat - Empresas Enterprise 5000 Mbps Despliegue,Closed Won,45778.52,100.0,2022-07-12,2022-01-31,Partner,Nuevo Cliente,
OPP00000208,208.0,ACC000950,Seguridad de Red Empresas Professional 1500 Mbps - Entel Chile,Closed Won,391223.72,100.0,2024-04-12,2021-10-21,Evento,Renovacion,
OPP00000209,209.0,ACC000502,BBVA Chile Fibra Optica Solucion Empresarial,Qualification,485268.63,31.9,2025-05-06,2024-09-08,Referencia Cliente,Upgrade,9336.0
OPP00000210,210.0,ACC000829,Backus Instalacion Fibra,Closed Lost,378398.56,0.0,2024-03-17,2024-03-28,Web,Cross-Sell,19554.0
OPP00000211,211.0,ACC000164,Osiptel Fibra Optica Migracion de Red,Discovery,366322.85,22.5,2023-01-10,2022-12-27,Llamada Directa,Cross-Sell,19917.0
OPP00000212,212.0,ACC000217,Scotiabank Chile Seguridad de Red,Closed Won,356156.09,100.0,2023-03-04,2022-07-07,Referencia Cliente,Renovacion,7460.0
OPP00000213,213.0,ACC000959,Graña y Montero Instalacion Fibra,Qualification,420214.3,36.6,2023-12-22,2023-06-01,Web,Renovacion,18230.0
OPP00000214,214.0,ACC000544,UVK Multicines Fibra Optica Upgrade Velocidad,Proposal,64528.71,40.6,2024-05-14,2021-12-30,Telemarketing,Upgrade,
OPP00000215,215.0,ACC000024,UPN - Internet Hogar 5000 Mbps Conectividad Corporativa,Discovery,175532.79,23.4,2023-10-31,2023-05-24,Partner,Nuevo Cliente,25969.0
OPP00000216,216.0,ACC000578,Implementacion Cloud Backup Empresarial - Osinergmin,Qualification,192277.3,41.4,2023-05-09,2022-01-19,Llamada Directa,Cross-Sell,
OPP00000217,217.0,ACC000360,Casa Andina Fibra Optica Conectividad Corporativa,Proposal,30629.94,63.3,2022-02-21,2021-12-03,Web,Renovacion,
OPP00000218,218.0,ACC000960,Cloud Backup Empresarial Corporativo - Osiptel,Closed Lost,411352.7,0.0,2022-09-06,2022-06-02,Llamada Directa,Nuevo Cliente,44091.0
OPP00000219,219.0,ACC000319,Proyecto Duo 1500 Mbps + WOM TvGo + L1MAX Saga Falabella,Closed Lost,54049.15,0.0,2022-09-20,2022-08-10,Telemarketing,Renovacion,41338.0
OPP00000220,220.0,ACC000362,JW Marriott Santiago Fibra Optica Implementacion,Closed Lost,483256.01,0.0,2024-01-30,2023-06-26,Referencia Cliente,Cross-Sell,38535.0
OPP00000221,221.0,ACC000431,SIS Proyecto TV Digital,Proposal,355303.05,55.9,2024-10-05,2023-11-28,Telemarketing,Expansion,24807.0
OPP00000222,222.0,ACC000494,Internet Hogar 2500 Mbps Corporativo - Gobierno Regional de Copiapo,Closed Lost,20353.28,0.0,2025-11-26,2025-03-31,Evento,Expansion,38907.0
OPP00000223,223.0,ACC000619,Saga Falabella Fibra Optica Expansion Fibra,Closed Won,244683.99,100.0,2023-02-15,2022-05-25,WhatsApp,Upgrade,43451.0
OPP00000224,224.0,ACC000103,Proyecto Seguridad Perimetral UTM Municipalidad de Valparaiso,Prospecting,279596.7,9.9,2025-06-28,2024-08-31,Telemarketing,Nuevo Cliente,32620.0
OPP00000225,225.0,ACC000388,Internet Hogar 5000 Mbps Corporativo - Sedalib,Closed Won,114692.91,100.0,2023-12-05,2022-01-14,Telemarketing,Nuevo Cliente,
OPP00000226,226.0,ACC000436,Enel Chile - Internet Hogar 1500 Mbps Despliegue,Closed Won,257769.13,100.0,2023-10-30,2022-01-25,Redes Sociales,Cross-Sell,
OPP00000227,227.0,ACC000481,Proyecto Fibra Corporativa Caja Sullana,Prospecting,220914.16,5.1,2024-07-21,2022-02-14,Redes Sociales,Renovacion,
OPP00000228,228.0,ACC000392,Soporte Empresarial 24/7 Corporativo - Interbank,Proposal,76643.81,64.7,2023-02-14,2023-03-05,Evento,Upgrade,7461.0
OPP00000229,229.0,ACC000215,Saga Falabella - Enlace Dedicado 500 Mbps Solucion Empresarial,Negotiation,32335.71,79.3,2024-06-11,2023-11-17,WhatsApp,Nuevo Cliente,5769.0
OPP00000230,230.0,ACC000233,Cineplanet Fibra Optica Red Privada,Qualification,75824.24,38.0,2023-09-20,2023-04-03,Referencia Cliente,Cross-Sell,5260.0
OPP00000231,231.0,ACC000840,USIL Fibra Optica Proyecto TV Digital,Qualification,76507.01,32.0,2024-05-06,2023-07-22,Partner,Upgrade,18673.0
OPP00000232,232.0,ACC000031,Proyecto WOM TvGo Premium Southern Chile,Closed Won,489980.26,100.0,2024-07-04,2024-02-16,Referencia Cliente,Nuevo Cliente,1107.0
OPP00000233,233.0,ACC000302,Inkafarma - WOM TvGo + L1MAX Seguridad de Red,Closed Won,449879.54,100.0,2024-04-03,2021-12-30,Llamada Directa,Expansion,
OPP00000234,234.0,ACC000689,Infraestructura Enlace Dedicado 500 Mbps - Hilton Santiago,Closed Won,455617.23,100.0,2023-11-10,2023-10-26,Telemarketing,Upgrade,29490.0
OPP00000235,235.0,ACC000031,Expansion Fibra Empresas Enterprise 5000 Mbps - Plaza Vea,Closed Won,404519.86,100.0,2024-08-27,2022-03-11,Llamada Directa,Cross-Sell,
OPP00000236,236.0,ACC000558,SMV - Enlace Dedicado 1 Gbps Expansion Fibra,Closed Won,205241.19,100.0,2022-04-21,2021-11-18,WhatsApp,Expansion,
OPP00000237,237.0,ACC000740,Ministerio de Educacion - WiFi 6 Router Upgrade Conectividad Corporativa,Prospecting,428799.84,19.6,2024-06-03,2022-01-14,Redes Sociales,Cross-Sell,
OPP00000238,238.0,ACC000858,Empresas Enterprise 5000 Mbps Corporativo - Boticas BTL,Negotiation,28764.16,78.7,2023-09-09,2021-10-23,Evento,Renovacion,
OPP00000239,239.0,ACC000408,Mifarma Upgrade Velocidad,Closed Won,331376.55,100.0,2023-12-29,2023-07-19,WhatsApp,Expansion,31145.0
OPP00000240,240.0,ACC000153,Seguridad de Red Empresas Enterprise Plus Simetrico - Auna,Closed Won,341395.83,100.0,2023-03-16,2022-08-26,WhatsApp,Nuevo Cliente,45761.0
OPP00000241,241.0,ACC000526,Conectividad Corporativa Empresas Professional 1500 Mbps - Gobierno Regional de Temuco,Proposal,215642.48,43.4,2024-06-07,2024-04-30,Redes Sociales,Upgrade,17869.0
OPP00000242,242.0,ACC000853,Primax Instalacion Fibra,Prospecting,238551.62,17.0,2025-09-04,2021-12-28,Referencia Cliente,Renovacion,
OPP00000243,243.0,ACC000546,Hospital Rebagliati - Internet Hogar 2500 Mbps Expansion Fibra,Proposal,185645.64,67.2,2023-05-21,2022-12-02,Llamada Directa,Nuevo Cliente,36061.0
OPP00000244,244.0,ACC000572,Sunat Transformacion Digital,Negotiation,406261.25,50.7,2024-11-28,2021-12-18,Telemarketing,Nuevo Cliente,
OPP00000245,245.0,ACC000610,Telefonica del Chile Fibra Optica Solucion Empresarial,Closed Won,159953.02,100.0,2025-12-22,2021-11-08,Telemarketing,Expansion,
OPP00000246,246.0,ACC000813,IP Publica Fija - Sunarp,Discovery,233912.55,26.8,2025-03-27,2024-07-05,Evento,Cross-Sell,13032.0
OPP00000247,247.0,ACC000142,Clinica Ricardo Palma - Internet Hogar 2500 Mbps Implementacion,Closed Lost,366356.46,0.0,2024-02-05,2021-10-29,Telemarketing,Expansion,
OPP00000248,248.0,ACC000590,Volcan Fibra Optica Expansion Fibra,Qualification,255252.03,43.8,2025-10-13,2025-06-03,Redes Sociales,Renovacion,38173.0
OPP00000249,249.0,ACC000711,Proyecto WiFi 6 Router Upgrade UVK Multicines,Qualification,443133.07,49.4,2024-10-17,2024-02-21,Telemarketing,Expansion,31011.0
OPP00000250,250.0,ACC000549,Bitel Fibra Optica Despliegue,Negotiation,393697.18,74.0,2024-07-25,2022-01-18,WhatsApp,Renovacion,
OPP00000251,251.0,ACC000453,Aje Group Fibra Optica Despliegue,Prospecting,227009.71,14.4,2023-01-16,2021-11-15,Web,Cross-Sell,
OPP00000252,252.0,ACC000072,Implementacion Enlace Dedicado 1 Gbps - Volcan,Discovery,186854.45,21.6,2023-01-10,2022-07-16,WhatsApp,Cross-Sell,38470.0
OPP00000253,253.0,ACC000736,Hospital Rebagliati Migracion de Red,Negotiation,404459.77,62.3,2023-09-11,2023-04-29,Evento,Upgrade,46221.0
OPP00000254,254.0,ACC000620,Proyecto Empresas Enterprise 5000 Mbps SBS,Closed Lost,220931.26,0.0,2023-08-29,2022-02-13,Partner,Nuevo Cliente,
OPP00000255,255.0,ACC000546,UPC Infraestructura,Closed Won,299670.88,100.0,2023-05-11,2022-08-30,Llamada Directa,Renovacion,14886.0
OPP00000256,256.0,ACC000657,Infraestructura Duo 2500 Mbps + WOM TvGo + L1MAX - Inkafarma,Closed Won,126122.22,100.0,2023-03-15,2022-01-08,Redes Sociales,Nuevo Cliente,
OPP00000257,257.0,ACC000995,Proyecto VPN Segura Corporativa Sunat,Closed Won,174648.93,100.0,2024-08-24,2021-11-13,Referencia Cliente,Upgrade,
OPP00000258,258.0,ACC000121,Mesh WiFi System Corporativo - Tottus,Qualification,395250.64,45.4,2024-01-13,2023-12-08,Redes Sociales,Expansion,17557.0
OPP00000259,259.0,ACC000969,Implementacion Duo 2500 Mbps + WOM TvGo + L1MAX - Clinica San Pablo,Closed Won,226904.2,100.0,2022-09-21,2021-11-08,Redes Sociales,Expansion,
OPP00000260,260.0,ACC000483,Interbank Fibra Optica Implementacion,Prospecting,360125.15,16.3,2024-05-25,2023-10-21,Telemarketing,Nuevo Cliente,18044.0
OPP00000261,261.0,ACC000045,WOM TvGo + L1MAX - Antamina,Closed Lost,355490.34,0.0,2023-07-04,2022-03-03,Llamada Directa,Nuevo Cliente,
OPP00000262,262.0,ACC000593,Buenaventura Fibra Optica Transformacion Digital,Proposal,134179.12,53.8,2022-04-12,2022-02-01,WhatsApp,Renovacion,
OPP00000263,263.0,ACC000757,SMV - Duo 500 Mbps + WOM TvGo Red Privada,Closed Lost,349669.88,0.0,2024-04-09,2021-10-29,Evento,Upgrade,
OPP00000264,264.0,ACC000230,Instalacion Fibra Internet Hogar 5000 Mbps - JW Marriott Santiago,Proposal,426543.12,52.4,2022-03-27,2022-04-15,WhatsApp,Cross-Sell,29278.0
OPP00000265,265.0,ACC000937,Solucion Empresarial IP Publica Fija - Viva Airlines,Closed Won,331138.77,100.0,2025-08-20,2022-03-21,Telemarketing,Nuevo Cliente,
OPP00000266,266.0,ACC000455,Duo 1500 Mbps + WOM TvGo + L1MAX Corporativo - Clinica Delgado,Qualification,64124.7,29.2,2022-12-21,2022-08-15,Partner,Expansion,14523.0
OPP00000267,267.0,ACC000386,Caja Sullana - IP Publica Fija Migracion de Red,Closed Won,176588.98,100.0,2022-08-06,2021-10-26,WhatsApp,Expansion,
OPP00000268,268.0,ACC000758,JW Marriott Santiago Fibra Optica Migracion de Red,Closed Won,59496.9,100.0,2024-03-01,2023-09-28,Llamada Directa,Renovacion,34914.0
OPP00000269,269.0,ACC000040,Maestro Instalacion Fibra,Closed Won,438895.29,100.0,2024-06-17,2024-02-10,Web,Nuevo Cliente,30603.0
OPP00000270,270.0,ACC000012,Metro Implementacion,Negotiation,498345.3,72.8,2023-07-10,2021-12-21,Telemarketing,Renovacion,
OPP00000271,271.0,ACC000555,Sunat - Internet Hogar 5000 Mbps Transformacion Digital,Discovery,281082.97,21.6,2022-05-10,2022-01-02,Web,Renovacion,
OPP00000272,272.0,ACC000336,Proyecto Mesh WiFi System Sunarp,Closed Lost,404209.66,0.0,2022-11-20,2021-11-22,Partner,Upgrade,
OPP00000273,273.0,ACC000193,Primax - Duo 5000 Mbps + WOM TvGo + L1MAX Seguridad de Red,Proposal,258719.64,66.9,2023-04-11,2022-07-11,Partner,Nuevo Cliente,14576.0
OPP00000274,274.0,ACC000128,Enlace Dedicado 1 Gbps Corporativo - Las Bambas,Proposal,43773.53,67.6,2024-03-20,2022-02-08,WhatsApp,Renovacion,
OPP00000275,275.0,ACC000448,Proyecto WiFi 6 Router Upgrade Volcan,Closed Won,117914.67,100.0,2022-06-04,2022-05-27,Telemarketing,Renovacion,13755.0
OPP00000276,276.0,ACC000077,Country Club Santiago Fibra Optica Instalacion Fibra,Qualification,423646.84,43.2,2023-12-18,2022-02-15,Telemarketing,Cross-Sell,
OPP00000277,277.0,ACC000480,Universidad Cesar Vallejo Fibra Optica Seguridad de Red,Negotiation,40112.35,73.2,2022-02-21,2021-12-31,Web,Nuevo Cliente,
OPP00000278,278.0,ACC000435,Duo 2500 Mbps + WOM TvGo + L1MAX - Ministerio de Salud,Closed Won,311297.43,100.0,2022-07-24,2022-01-29,Llamada Directa,Cross-Sell,
OPP00000279,279.0,ACC000361,Proyecto Duo 1500 Mbps + WOM TvGo + L1MAX USIL,Discovery,297555.37,20.0,2025-05-23,2022-02-10,Llamada Directa,Expansion,
OPP00000280,280.0,ACC000750,BCP - Internet Hogar 2500 Mbps Upgrade Velocidad,Closed Lost,102567.67,0.0,2022-11-25,2022-10-15,Evento,Cross-Sell,34696.0
OPP00000281,281.0,ACC000827,Hotel Libertador - Enlace Dedicado 1 Gbps Infraestructura,Prospecting,386587.27,17.8,2024-05-29,2021-12-20,Referencia Cliente,Expansion,
OPP00000282,282.0,ACC000341,Instalacion Fibra Empresas Business 2500 Mbps - Clinica San Pablo,Closed Won,215519.54,100.0,2024-01-08,2022-03-27,Web,Upgrade,
OPP00000283,283.0,ACC000982,Cloud Backup Empresarial Corporativo - Gobierno Regional de Temuco,Closed Won,59673.32,100.0,2024-03-03,2022-02-22,Redes Sociales,Renovacion,
OPP00000284,284.0,ACC000255,Municipalidad de Valparaiso Migracion de Red,Negotiation,492526.99,58.7,2022-06-19,2021-10-27,Evento,Nuevo Cliente,
OPP00000285,285.0,ACC000698,Sunarp Fibra Optica Seguridad de Red,Negotiation,183446.91,63.3,2022-07-03,2022-02-03,Llamada Directa,Nuevo Cliente,
OPP00000286,286.0,ACC000601,Universidad San Martin - WiFi 6 Router Upgrade Red Privada,Closed Won,488766.49,100.0,2024-03-30,2021-11-07,Llamada Directa,Cross-Sell,
OPP00000287,287.0,ACC000473,Clinica Ricardo Palma Fibra Optica Transformacion Digital,Qualification,47457.28,30.9,2025-12-04,2025-03-09,Telemarketing,Upgrade,37763.0
OPP00000288,288.0,ACC000163,Duo 500 Mbps + WOM TvGo - Promart,Prospecting,392369.9,15.3,2024-12-01,2024-10-06,Redes Sociales,Cross-Sell,18906.0
OPP00000289,289.0,ACC000724,Upgrade Velocidad Internet Hogar 1500 Mbps - Sunarp,Proposal,443726.12,51.7,2024-03-09,2024-02-15,Telemarketing,Expansion,46463.0
OPP00000290,290.0,ACC000055,Infraestructura Mesh WiFi System - Sedalib,Closed Won,410883.44,100.0,2025-12-01,2021-12-08,Llamada Directa,Nuevo Cliente,
OPP00000291,291.0,ACC000155,Cinemark Chile Fibra Optica Migracion de Red,Closed Won,402714.1,100.0,2023-10-21,2023-09-17,Referencia Cliente,Upgrade,41740.0
OPP00000292,292.0,ACC000405,Infraestructura Empresas Business 2500 Mbps - Movistar Chile,Qualification,417856.11,40.2,2024-03-10,2024-01-27,Redes Sociales,Upgrade,6337.0
OPP00000293,293.0,ACC000194,Boticas BTL - WOM TvGo Premium Transformacion Digital,Negotiation,488940.15,79.4,2025-03-12,2024-11-09,Telemarketing,Nuevo Cliente,5497.0
OPP00000294,294.0,ACC000396,Caja Valparaiso - Internet Hogar 2500 Mbps Conectividad Corporativa,Closed Won,213372.31,100.0,2024-07-26,2024-03-29,Evento,Expansion,44605.0
OPP00000295,295.0,ACC000771,Despliegue VPN Segura Corporativa - Casa Andina,Closed Won,326784.63,100.0,2022-04-04,2022-03-20,Partner,Expansion,
OPP00000296,296.0,ACC000585,Clinica San Pablo Fibra Optica Migracion de Red,Qualification,228081.35,47.0,2022-07-24,2022-07-10,Referencia Cliente,Nuevo Cliente,38185.0
OPP00000297,297.0,ACC000489,WiFi 6 Router Upgrade Corporativo - BBVA Chile,Closed Lost,70465.97,0.0,2025-02-20,2024-06-25,Partner,Cross-Sell,2569.0
OPP00000298,298.0,ACC000829,Fibra Corporativa - JW Marriott Santiago,Closed Won,180904.74,100.0,2022-08-17,2022-05-06,Redes Sociales,Nuevo Cliente,31055.0
OPP00000299,299.0,ACC000316,USIL - Seguridad Perimetral UTM Seguridad de Red,Closed Won,346011.26,100.0,2023-07-10,2023-06-19,Referencia Cliente,Expansion,7814.0
